ID,proper,dist,absmag,ci,rarad,decrad,H_1,H_2,b,l,cos(l-33deg),sin(l/33deg),rad
80400,,17.5193,7.612,1.253,4.310738488,0.127504146,,,0.6026709636,0.7594994186,0.9832111706,-0.1503243756,-0.1517163604
80439,,29.4377,6.355,0.98,4.312510981,-0.5433353197,,,0.201253204,1.351156281,0.7143116728,-0.6857029792,-0.7649664397
80442,,12.1168,4.483,0.555,4.312993489,-1.223203548,,,-0.2612556139,1.854241194,0.2883997296,-0.925018359,-1.268569994
80481,,19.658,5.512,0.848,4.314793995,0.3213858817,,,0.6799418272,0.6147756252,0.9992483196,0.03014473129,0.03015826103
80572,,22.4316,10.516,1.474,4.320642591,-0.2559314296,,,0.3816640903,1.117001824,0.8571931771,-0.4779391102,-0.5086311082
80579,Wolf 1061,4.2922,11.937,1.604,4.321003265,-0.2210039499,1,,0.4027855072,1.086894863,0.8723073065,-0.4498280439,-0.4761097098
80656,,28.2247,4.757,0.607,4.325313205,1.392594276,,,0.5722330226,1.971966778,0.1739402876,0.8278784987,1.36370487
80679,,24.5278,5.292,0.858,4.326242143,-0.6808926557,,,0.1001766402,1.446253172,0.6446330202,-0.7606593944,-0.8677751858
80772,,16.7701,11.007,1.47,4.331703683,0.220134338,,,0.6256552084,0.6468076288,0.9974941871,-0.05734726979,-0.05742811649
81016,,22.9043,6.98,1.096,4.345172479,-0.9382376393,,,-0.08287406442,1.627857166,0.4959592414,-0.8653655602,-1.050375254
81054,,9.7513,5.825,0.827,4.347429649,-0.04057163803,,,0.4853729329,0.9067636781,0.9457946031,-0.2872553336,-0.2948647763
81102,,25.6871,7.441,1.2,4.349435911,0.5427416142,,,0.7102475791,0.9036396085,0.9468045758,0.2439958097,0.2522167191
81128,,20.3335,5.549,0.828,4.350846031,0.004439102707,,,0.506457062,0.8613808536,0.9595545032,-0.2461829574,-0.2511428491
81138,,26.7451,7.044,1.363,4.351417148,-0.5785343949,,,0.1532497293,1.355662722,0.7111506982,-0.6948001373,-0.7737691481
81272,,22.4517,5.254,0.616,4.359269641,-1.016797466,,,-0.1406947938,1.681964083,0.4482728506,-0.8850640092,-1.101973103
81314,,21.0704,10.262,1.77,4.361153065,0.882571481,,,0.7169337053,1.354861532,0.7117137384,0.5295384939,0.6396712656
81405,,19.2197,10.031,,4.366880225,0.6338460087,,,0.7100475081,1.025331871,0.9007375145,0.3293915115,0.3505843947
81432,,29.5683,4.856,0.631,4.368283853,-0.04986889253,,,0.4628205134,0.9028971417,0.9470432474,-0.2873246466,-0.2945651333
81444,,10.7158,2.66,0.65,4.368937794,0.5515716134,,,0.6955688208,0.9191414419,0.9417023851,0.2582868053,0.2676934258
81496,,26.6383,4.902,0.653,4.371306945,-0.7918336745,,,0.001348329547,1.506784982,0.5972045408,-0.8020882538,-0.9307845468
81550,,29.3341,4.143,0.541,4.374069194,0.8715553093,,,0.7096951139,1.339373888,0.7225075459,0.5244407418,0.6278729476
81564,,25.0188,5.569,0.769,4.374875332,1.188607078,,,0.6435903108,1.738341895,0.3971913793,0.734139523,1.07486608
81577,,28.3206,9.239,1.437,4.375806898,-0.5801449166,,,0.1367063842,1.343473577,0.7196671084,-0.6878414312,-0.7627906593
81669,,27.027,6.141,1.052,4.380505627,0.7587881766,,,0.708532957,1.190625067,0.8169897105,0.4378620426,0.4919888934
81685,,14.2633,6.749,1.024,4.381868698,-0.6796946354,,,0.06856822443,1.416614372,0.6670052119,-0.7433022648,-0.8394450646
81753,,9.8078,8.142,1.31,4.385601937,0.5848463817,,,0.6877299821,0.9649191294,0.925319454,0.2929947637,0.3066536661
81770,,26.1097,2.756,0.375,4.386434559,0.9910303628,,,0.6875142699,1.493059752,0.6081568008,0.6134822695,0.7897574174
81848,,16.0823,10.708,2.4,4.390503538,0.2875956217,,,0.6003613508,0.6085888825,0.9994690294,0.02688535497,0.02689315259
81881,,27.3973,8.401,1.389,4.392785407,-0.5346477166,,,0.1547075893,1.298801311,0.7499556404,-0.6535877266,-0.7168453074
81917,,28.0978,8.517,1.502,4.395144039,-0.02075037202,,,0.4555284114,0.8594724091,0.9600900263,-0.251170679,-0.2558770106
82005,,15.8806,10.356,1.6,4.4000582,-1.273672931,,,-0.314305632,1.877299566,0.2662463954,-0.9166845282,-1.288128518
82006,,10.6338,12.107,0.16,4.400088817,1.030727029,,,0.6733360357,1.541666764,0.5688686375,0.6429298461,0.8464390074
82032,,18.2282,9.586,1.468,4.401571994,-0.2746963126,,,0.3080938522,1.082751414,0.8743257854,-0.4624864681,-0.486549072
82082,,23.2342,7.839,1.264,4.404387937,0.6854996786,,,0.6862208993,1.096583795,0.8675289557,0.3848012366,0.4174856201
82106,,27.4574,8.137,1.33,4.405685225,-1.135791685,,,-0.2330582841,1.761530162,0.3758058041,-0.9016447974,-1.175891364
82138,,27.2628,6.672,1.02,4.407340813,0.3298745386,,,0.6009359714,0.6633998476,0.996183064,0.07199624374,0.07214666271
82144,,19.5351,0.836,1.144,4.407675434,-0.5985298033,,,0.1045783342,1.340699017,0.7215907669,-0.6885374699,-0.761962532
82336,,29.1886,3.014,0.319,4.419905761,0.5532985856,,,0.6533915744,0.9323470792,0.9371774065,0.2769986986,0.2873848608
82337,,17.2503,5.466,0.749,4.419959247,-0.000461135209,,,0.4447392888,0.8259507826,0.9689245971,-0.2232941609,-0.2265011149
82369,,26.9397,3.708,0.685,4.421880601,-0.3563186504,,,0.2440142982,1.13900877,0.8456530615,-0.5179216483,-0.5495248837
82442,,19.4742,9.303,1.405,4.425285144,0.2079504136,,,0.5375588323,0.6140199711,0.999277328,-0.03264981332,-0.03266180606
82472,,3.6964,14.011,1.729,4.426729957,-1.089080812,,,-0.2121035206,1.717676947,0.4160701871,-0.8889545895,-1.133038442
82473,,4.1465,13.632,,4.426758283,-1.089143388,,,-0.2121517399,1.717719897,0.4160311315,-0.8889628263,-1.133078039
82557,,6.715,12.595,1.7,4.430607756,-0.1452563507,,,0.3587843517,0.9531512528,0.9297175246,-0.3448233953,-0.3551629602
82565,,6.1954,10.06,1.553,4.430864468,-0.1454966472,,,0.3584399673,0.9532158628,0.9296937285,-0.3449241594,-0.3552665792
82582,,18.2548,8.273,1.378,4.431536476,-0.5596869294,,,0.1132269385,1.297634001,0.7507272906,-0.6563821281,-0.7184494504
82607,,15.2579,3.963,0.481,4.43324526,1.13681664,,,0.6358154356,1.668310122,0.460435918,0.7142268526,0.9981818165
82670,,15.7828,10.189,1.51,4.436667457,-0.682317715,,,0.03399270784,1.391602449,0.6854298513,-0.7277180243,-0.8153140395
82745,,28.0426,0.951,1.16,4.440415745,0.1636251875,,,0.50501937,0.6527365622,0.9970571945,-0.06709127161,-0.06718800734
82752,,17.7999,6.678,1.004,4.44057335,0.8266253451,,,0.6673700835,1.279227675,0.7627588818,0.5079385082,0.5874874221
82765,,18.305,6.447,0.98,4.44136997,0.8267046635,,,0.6668312201,1.279334638,0.7626897058,0.5082182202,0.5877832815
82788,,10.3445,9.626,1.522,4.442507123,0.4493203588,,,0.6084111764,0.8136405584,0.9718961161,0.1931674874,0.1961964508
82846,,19.1131,6.923,1.181,4.445790247,-0.6904269421,,,0.02343272995,1.393614705,0.6839632631,-0.7293161757,-0.8174777032
82892,,26.6241,8.254,1.356,4.4486445,-0.4584615446,,,0.1630681118,1.207403885,0.8071996207,-0.5824478201,-0.6250536513
82939,,28.8934,7.046,1.164,4.451257519,-1.200102302,,,-0.2854003565,1.804360259,0.3357827147,-0.90383709,-1.21509064
82973,,30.5157,4.567,0.581,4.452896859,-1.000023088,,,-0.1691282756,1.637115267,0.4878988683,-0.8604455123,-1.054971946
83021,,27.3823,4.933,0.608,4.455735252,-0.2367910747,,,0.2872144155,1.018726312,0.9035870585,-0.4108556517,-0.4267506304
83088,,29.2312,6.441,1.007,4.459304069,0.4003080232,,,0.5789624262,0.7628905588,0.9825867325,0.1555240941,0.1569780108
83108,,27.6167,6.534,1.035,4.46050509,-1.074574297,,,-0.216270353,1.696095965,0.4355960661,-0.879173056,-1.110786411
83134,,18.5874,5.414,0.728,4.461961134,0.8217338471,,,0.6527581756,1.273370227,0.7665336871,0.5101743626,0.5872362408
83150,,18.9286,9.474,1.237,4.462922293,-0.1059133849,,,0.3531384966,0.899342123,0.9481787985,-0.2981302983,-0.3046368552
83176,,27.2257,3.095,0.498,4.464312964,-0.9291614157,,,-0.1320035627,1.575709849,0.5405464365,-0.8339948929,-0.9957289418
83195,,24.0442,6.705,1.019,4.465051205,1.039960705,,,0.6391425369,1.546448258,0.5649297129,0.662262804,0.8645461051
83199,,23.5183,8.483,1.369,4.465132451,1.040003286,,,0.6390960599,1.546493945,0.5648920137,0.6623063949,0.8646115526
83284,,17.838,5.333,0.814,4.470067197,-0.4988618462,,,0.123663289,1.228621212,0.7944947439,-0.6026335636,-0.6489263815
83334,,10.7066,7.552,1.1,4.47265318,-0.0884272395,,,0.3541575675,0.8780621302,0.9547250572,-0.2790270961,-0.2843400186
83342,,10.5719,9.959,1.476,4.473408334,-0.08891104487,,,0.3532633825,0.8780801943,0.9547196832,-0.2791354183,-0.2844460621
83344,,20.6654,4.424,0.578,4.473629331,0.01226196923,,,0.404715699,0.7842933497,0.9783852584,-0.1900847464,-0.191893556
83351,,27.4348,2.718,0.471,4.473871099,0.9506815852,,,0.6430781941,1.434976046,0.6532131215,0.6059313579,0.7478650924
83352,,5.6155,10.503,0.607,4.473916289,-0.5893515764,,,0.06694771883,1.299540197,0.7494666709,-0.6605589938,-0.7224275854
83505,,13.3618,10.981,1.56,4.481678873,0.3761884645,,,0.5514745945,0.7439785934,0.9859247394,0.1424043341,0.1434452915
83540,,27.8319,7.197,1.111,4.483415359,-0.8420921035,,,-0.08991438527,1.498056361,0.6041828326,-0.7936268035,-0.9201065471
83589,,25.9336,6.231,1.051,4.486029696,-0.7282205317,,,-0.02374992007,1.405194032,0.6754702902,-0.7371792479,-0.8290535426
83688,,7.4455,12.411,1.696,4.492147964,0.7623833901,,,0.6280123693,1.201080858,0.8109158069,0.4735119674,0.5285139048
83731,,13.6221,6.709,0.889,4.494972418,-1.059917005,,,-0.2215122316,1.674031055,0.4553499794,-0.8685589158,-1.087930258
83734,,19.861,7.36,1.152,4.494984623,0.9511065463,,,0.6308068132,1.434711199,0.6534136341,0.6113176657,0.7521259313
83739,,20.2184,7.811,1.257,4.495118822,0.9510323492,,,0.6307321475,1.434615238,0.6534862739,0.6113003594,0.7520563491
83755,,27.0929,0.266,0.059,4.495872618,-0.2744514576,,,0.2339370699,1.028415041,0.899394018,-0.4252317798,-0.4416502483
83793,,12.4735,9.57,1.457,4.49853124,-0.9165685154,,,-0.1413169308,1.55317732,0.5593645532,-0.8206585523,-0.9725233255
83804,,28.5063,4.705,0.705,4.499198774,0.9888897167,,,0.626341188,1.481189908,0.6175362203,0.6372391208,0.8010992062
83841,,12.0034,11.143,,4.50111054,0.6709527364,,,0.6096649905,1.09078308,0.8703995427,0.403644933,0.434226712
83865,,10.1843,11.41,1.6,4.502386791,-0.0323194007,,,0.3575429179,0.8104423943,0.9726440247,-0.2176098743,-0.2201055317
83882,,5.9776,10.427,1.485,4.50351737,0.7970215959,,,0.6228524914,1.244491818,0.784757334,0.5034151081,0.5703705301
83885,,22.5276,1.556,0.441,4.503617688,-0.7546662123,,,-0.04982745996,1.418898495,0.6653016806,-0.7456480301,-0.842281602
83937,,20.9644,6.343,0.941,4.505685222,0.3202887404,,,0.5105925564,0.692595254,0.9932104703,0.1014937979,0.1018341243
83945,,30.248,7.517,1.12,4.506216252,1.030905217,,,0.6192967398,1.53239436,0.5764699613,0.6653687401,0.8568626673
83954,,19.9601,10.109,1.49,4.506678121,-0.08945460428,,,0.3246968623,0.8602622613,0.9598688122,-0.2657952069,-0.2701390552
83964,,25.227,8.061,1.28,4.506971211,0.7388284635,,,0.6147509221,1.173676457,0.8266453566,0.4596982607,0.5075151647
84019,,18.7231,10.638,1.548,4.510256382,-0.1469701904,,,0.2915501777,0.9097330725,0.9448260783,-0.3137486704,-0.3206133856
84045,,30.012,6.104,0.925,4.512263131,-0.1466747392,,,0.2900225154,0.9083743427,0.9452702884,-0.3126617041,-0.3194366823
84121,,23.0362,1.308,0.08,4.516178466,0.433525895,,,0.540134292,0.8194833658,0.9705040783,0.2067637953,0.2099095027
84147,,5.9333,5.464,0.855,4.517567394,-0.4643069619,,,0.1096627525,1.175631189,0.8255438054,-0.5609480992,-0.5968272857
84167,,30.5904,3.522,0.58,4.518655876,-0.6735905584,,,-0.01187024967,1.346323956,0.7176851146,-0.6963187142,-0.7702887457
84202,,17.7936,9.759,1.773,4.520449178,0.1929926793,,,0.4467432734,0.5845671085,0.9999633026,-0.007726228419,-0.007726358213
84220,,5.9705,7.45,1.144,4.52137691,-0.4633176617,,,0.1074329603,1.172855366,0.8271071254,-0.5588039126,-0.5941703285
84229,,27.2257,8.295,1.429,4.52187411,-0.212548852,,,0.246819101,0.9608783883,0.9268440982,-0.3640683274,-0.374287819
84263,,14.9076,10.623,1.517,4.523383012,0.140645466,,,0.4213252413,0.635109759,0.9982535268,-0.0539090725,-0.05395098176
84325,,9.6824,11.16,,4.52647625,-0.1374695817,,,0.2829050966,0.8924943616,0.9503323396,-0.2988648362,-0.3046918322
84349,,24.4738,6.486,1.015,4.527711025,0.5101113295,,,0.552810387,0.9087098121,0.9451607754,0.2779582732,0.2860220427
84358,,18.3251,6.615,1.019,4.528432533,0.9153748181,,,0.6115021693,1.390367881,0.6863282658,0.5954968274,0.714655388
84394,,19.2827,9.164,1.44,4.530709554,-0.03109248652,,,0.3336476366,0.7942568362,0.9762763764,-0.2045874956,-0.2065697779
84451,,6.8357,6.736,1.082,4.533276784,-0.6106870788,,,0.01474458242,1.288137392,0.7569669203,-0.6533821677,-0.7120836224
84462,,8.802,5.747,0.764,4.533751482,-0.8139558438,,,-0.1013886353,1.455216383,0.637754913,-0.7662838521,-0.8766860345
84532,,12.3808,10.906,1.56,4.537322064,0.7280435431,,,0.5909856759,1.164283132,0.8318946525,0.4608123476,0.5058563446
84536,,11.5915,10.939,1.628,4.537435647,0.4625270527,,,0.5308429007,0.8584284873,0.9603814789,0.2403357786,0.2452142506
84604,,14.3266,4.599,0.619,4.540732389,0.5666690206,,,0.556717948,0.9763806826,0.9209126825,0.3309114675,0.3449622402
84636,,17.3551,3.193,0.394,4.542245779,-0.3684901883,,,0.1450327074,1.083013858,0.8741983808,-0.4804710342,-0.5025462519
84729,,28.0348,4.762,0.607,4.547622473,-1.315073292,,,-0.3702982371,1.891901737,0.2521434057,-0.902099334,-1.298244505
84748,,29.3083,4.545,0.526,4.548593276,0.4342282703,,,0.51246191,0.8310345024,0.967654592,0.2198710651,0.2234270416
84767,,26.9034,8.741,1.363,4.54970826,-0.2611074032,,,0.1978446409,0.9878387213,0.9163863414,-0.3924862303,-0.4046605726
84783,,19.5236,4.827,0.68,4.550312499,-0.04168153198,,,0.311385946,0.7936714057,0.9764029713,-0.205571183,-0.2075086448
84867,,23.9349,9.745,1.47,4.554527227,-0.5629475255,,,0.02720025877,1.238761182,0.7882962948,-0.615068224,-0.6625817405
84976,,12.8025,5.904,0.759,4.559715695,1.174723607,,,0.5786861793,1.702015415,0.430260119,0.7557282764,1.053232304
85009,,27.4574,4.267,0.619,4.561424528,0.9213712429,,,0.5915985126,1.398131608,0.6806611426,0.6080934943,0.7291492105
85036,,7.7006,8.107,1.359,4.56296205,0.03685127194,,,0.3385011496,0.7147563184,0.9903887776,-0.1304627941,-0.130974764
85081,,25.4972,2.128,0.283,4.565651596,-0.4219387476,,,0.09749461253,1.115867131,0.8577769865,-0.5115810177,-0.5377706643
85106,,30.0752,2.139,0.385,4.566790818,-0.08877784351,,,0.2735674644,0.8276461206,0.9685038524,-0.2397391127,-0.2426578186
85177,,30.2297,5.288,0.82,4.570914662,0.4676602828,,,0.5039321261,0.8746000836,0.9557492565,0.257612879,0.2632832593
85264,,4.5405,11.094,1.553,4.57565634,-0.8184754719,,,-0.1277976878,1.443018024,0.6471028874,-0.756185278,-0.8629755825
85301,,18.8608,8.232,1.272,4.577603932,-0.4160187151,,,0.09160391622,1.104883721,0.8633708489,-0.5024543804,-0.5270552995
85322,,23.7586,7.111,1.143,4.578586941,0.5129858723,,,0.5110511862,0.9264019074,0.9392348238,0.2994153282,0.3086017248
85345,,6.8101,12.224,1.101,4.579761808,0.4302946856,,,0.4844209041,0.8372860773,0.9660585536,0.2286017596,0.2323593513
85387,,16.4501,8.499,1.46,4.582310793,-0.9012352562,,,-0.1757354986,1.51141282,0.5934862215,-0.7924481139,-0.9279819418
85393,,22.2668,5.482,0.737,4.582680233,0.8273245208,,,0.5713977795,1.286992553,0.7577145232,0.5489201542,0.6269422826
85406,,9.9771,9.335,1.461,4.58314206,0.09683994733,,,0.3486106686,0.6484139511,0.9973792554,-0.06799865725,-0.06807199346
85407,,16.3425,4.243,0.715,4.583219898,-0.01855148245,,,0.294106688,0.7556323555,0.9839094455,-0.1709961236,-0.1720738483
85548,,23.9177,4.626,0.639,4.590290245,0.5981443461,,,0.5243905616,1.023877815,0.9013681511,0.374863894,0.3941233865
85557,,30.248,2.487,0.251,4.590979843,0.9631467269,,,0.5754437074,1.448773545,0.6427041692,0.64273242,0.785420141
85567,,30.4878,2.439,0.279,4.591376775,0.9629497836,,,0.5752117331,1.448546313,0.6428782383,0.6427065608,0.785264623
85769,Rasalhague,14.8965,1.215,0.155,4.603020023,0.2192139606,,,0.384502873,0.6306737006,0.9985057655,0.05065645542,0.05068880414
85773,,14.1904,4.47,0.602,4.603263177,1.079914688,,,0.5684120596,1.587629834,0.5304798202,0.7144029009,0.9320803416
85794,,9.7248,10.191,1.543,4.604294329,-0.8496413881,,,-0.1606547741,1.459368654,0.6345511817,-0.7629282667,-0.8770043646
85824,,14.0984,9.234,1.456,4.605801026,1.076546386,,,0.5673316601,1.58358666,0.533902864,0.7130808335,0.9281104442
85878,,19.3874,7.112,1.089,4.608631956,1.254514011,,,0.5506123511,1.792691795,0.3467505933,0.7993312976,1.161494962
85899,,4.5282,10.87,1.505,4.609575949,1.192743024,,,0.5578304871,1.720538602,0.4134662916,0.7724897178,1.079356859
85939,,23.1642,2.946,0.43,4.611820972,1.200052955,,,0.5562548883,1.729003476,0.4057441379,0.7761927121,1.089125527
85951,,5.0787,12.411,1.655,4.612310785,-0.7735162267,,,-0.1255424369,1.390896464,0.6859437358,-0.7219278631,-0.8109518393
85958,,29.4898,6.902,1.16,4.612815781,0.4868850885,,,0.4745457107,0.9084220611,0.9452547173,0.2902737306,0.2979442327
86017,,22.1582,7.562,1.36,4.615574596,0.4006504367,,,0.443510227,0.8186203844,0.9707117685,0.2170034085,0.2199346613
86022,,8.086,10.081,1.53,4.615909881,0.3244865321,,,0.4152651631,0.7408168265,0.9864484255,0.1501270915,0.1510305759
86074,,24.975,7.112,1.117,4.618886909,1.244983791,,,0.5486765869,1.781109149,0.3575911189,0.7967994067,1.14895378
86134,,10.9999,6.323,0.959,4.621989365,0.06205062254,,,0.2982288961,0.6622248705,0.9962849384,-0.08231667678,-0.08243638043
86156,,24.9688,9.083,,4.622992586,0.484542241,,,0.4652661628,0.9091085807,0.9450304603,0.2922248007,0.2998962962
86189,,26.3435,6.287,0.93,4.624810651,1.134492553,,,0.5563288277,1.651565484,0.475234773,0.7471758237,1.004296484
86219,,21.45,3.103,0.415,4.626852797,-0.862464687,,,-0.1799268646,1.462826053,0.6318752365,-0.7625579918,-0.8788426986
86222,,24.7954,8.688,,4.627065223,-0.7656016511,,,-0.1304662793,1.378519715,0.6948969664,-0.712997849,-0.798254156
86273,,30.03,5.212,0.72,4.62998499,1.263973425,,,0.5428608166,1.802640783,0.3374018595,0.8060253513,1.174359373
86347,,22.8363,2.777,0.434,4.633581727,1.259234868,,,0.5423578152,1.796992231,0.3427137742,0.8046246689,1.168138236
86353,,23.0627,3.995,0.53,4.633707989,1.259375671,,,0.5423025164,1.79715002,0.3425655362,0.8046977898,1.168326939
86440,,19.9641,9.179,1.507,4.638270637,0.1010428488,,,0.3016470407,0.6181622706,0.9991113031,-0.04024665253,-0.04026068415
86455,,22.6501,5.735,0.752,4.639350492,0.3771518486,,,0.4145420231,0.8031846004,0.9743043831,0.2061581257,0.208519521
86469,,17.6523,3.626,0.469,4.640088551,-0.3784431267,,,0.06287447857,1.042198421,0.8932835246,-0.4486054771,-0.4654047107
86475,Cebalrai,25.0941,0.762,1.168,4.640274383,0.07971447149,,,0.2901646627,0.6370682647,0.9981359129,-0.05847905065,-0.05852136561
86498,,30.1841,5.271,0.676,4.641430627,-0.06837972217,,,0.2190506101,0.7713439107,0.9809809731,-0.1894656469,-0.190789788
86509,,9.4787,10.606,1.528,4.642282022,0.7570996081,,,0.5195486651,1.213063099,0.8038462001,0.5163444704,0.5709731483
86529,,15.5111,4.167,0.694,4.643209088,-0.9046748877,,,-0.2099450786,1.494869787,0.6067189684,-0.7774619199,-0.9081312305
86648,,21.4915,9.029,1.045,4.649379204,0.8177803459,,,0.5251551355,1.283023866,0.7602984592,0.5620413334,0.6365776223
86693,,14.6434,9.662,1.463,4.652221231,-0.5603126591,,,-0.04100533539,1.191947844,0.8162262134,-0.5772467944,-0.6155513387
86695,,13.1337,10.798,1.439,4.652351283,-0.5602910648,,,-0.04108842695,1.19187229,0.8162698613,-0.5771832054,-0.6154741967
86705,,8.3105,3.822,0.75,4.653305864,0.4838170701,,,0.4396329421,0.9179514836,0.9421020762,0.3034393669,0.3115954533
86722,,5.8316,11.921,1.66,4.653832125,-1.000406014,,,-0.2610883365,1.578343244,0.5383290525,-0.8141741296,-0.9865903564
86822,,30.5437,6.585,0.98,4.658780579,-1.434947603,,,-0.4376709099,2.00207315,0.144218506,-0.89627252,-1.411254672
86847,,26.1575,5.112,0.748,4.659852715,-0.5937413452,,,-0.06371063056,1.217337574,0.8012962473,-0.5970539825,-0.6403642649
87052,,21.7912,8.479,1.419,4.671230767,-0.1055973921,,,0.1749771822,0.789698636,0.9772532095,-0.2088375564,-0.2105318428
87060,,29.4291,6.756,0.964,4.671544903,-0.703687936,,,-0.1274343796,1.307844889,0.7439428344,-0.6628246271,-0.7277991057
87186,,30.248,8.747,1.37,4.6783424,1.130432672,,,0.5337268798,1.646111786,0.4800261671,0.7552430466,1.004616781
87193,,29.985,7.555,1.151,4.678690173,-0.1319539772,,,0.1556198486,0.8093268212,0.9729025678,-0.228421381,-0.2306066943
87308,,24.3546,6.567,0.94,4.684022996,0.3721965534,,,0.3741037395,0.8149319314,0.9715913035,0.2202962222,0.2229676414
87337,,29.5596,8.837,1.35,4.685379116,-0.7729988296,,,-0.1704313736,1.363784277,0.7054175331,-0.6985228082,-0.7804872215
87475,,26.2261,8.026,1.46,4.692374477,0.06552856404,,,0.2374743152,0.6254833943,0.9987759466,-0.04807502957,-0.0480968262
87497,,25.0438,7.226,1.18,4.693837568,0.3228926117,,,0.3465595695,0.7701320956,0.9812154709,0.181445605,0.1828536637
87502,,25.3872,8.137,1.185,4.694210945,0.5833001535,,,0.4373327997,1.034484867,0.8967241092,0.4009353881,0.4204489983
87513,,24.2131,9.05,1.015,4.694578286,-1.230930449,,,-0.3743029684,1.790708098,0.3486105328,-0.8723737921,-1.190624974
87623,,28.2486,4.065,0.642,4.70034087,0.4188072714,,,0.3774123881,0.8674684201,0.9578229446,0.2671350733,0.2719866911
87665,Barnard's Star,1.8238,13.235,1.57,4.702826032,0.08191507873,,,0.2356808865,0.6055917437,0.9995621963,-0.0287694978,-0.02877415487
87666,,14.0865,11.046,1.56,4.703005523,0.813125177,,,0.4881524218,1.285253556,0.7588482221,0.5752000359,0.6485956905
87902,,23.5516,2.76,0.39,4.714498667,-0.06440734577,,,0.1570813849,0.7320301024,0.9878519793,-0.1534845232,-0.1541395377
87921,,28.3607,4.806,0.635,4.715218333,0.5161274063,,,0.3990264165,0.9709946087,0.922998639,0.3545729525,0.3667712145
88075,,22.119,5.286,0.799,4.723358086,0.4592485103,,,0.3725903917,0.9160824887,0.9427271534,0.3106781365,0.3183439979
88225,,21.1595,9.202,1.48,4.731120705,0.6275707991,,,0.4215711269,1.090915471,0.8703343528,0.4493449033,0.4765945009
88300,,7.7586,9.921,1.508,4.734756707,-0.05290650387,,,0.1447451382,0.7120786029,0.9907555853,-0.1342403943,-0.1346728204
88327,,5.0834,5.499,0.86,4.736189846,0.04363496681,,,0.1885569733,0.6248218065,0.9988084523,-0.04793742721,-0.04795781434
88348,,23.912,4.907,0.61,4.736929497,0.08128299683,,,0.2051169715,0.5903369908,0.9998972271,-0.01403596602,-0.01403648678
88361,Nash,29.7,0.616,0.981,4.737732034,-0.5310005637,,,-0.08966030038,1.129899063,0.8504800566,-0.5238944316,-0.552100118
88419,,17.5531,4.718,0.615,4.740292769,-0.6286639051,,,-0.1382295363,1.215218262,0.8025623632,-0.5908778642,-0.6346358645
88469,,15.6421,4.079,0.528,4.743044859,0.5334099614,,,0.3821588164,0.9973543042,0.9125358714,0.3794923632,0.3941084399
88494,,26.6312,1.583,0.159,4.744458289,0.1669206224,,,0.23670067,0.6436096245,0.9977153398,0.0656744014,0.06572996427
88669,,24.8201,4.866,0.633,4.753213294,0.5227559782,,,0.3702622238,0.9898185034,0.9155920492,0.3748585543,0.3885976577
88683,,29.9401,6.549,1.02,4.754003841,-0.005709486324,,,0.1499155404,0.6608191539,0.9964050116,-0.08376727113,-0.08387227689
88685,,27.5558,8.299,1.372,4.75407762,-0.2101181804,,,0.05269313912,0.8416292399,0.9649275061,-0.262152128,-0.2652776224
88694,,11.0241,6.168,0.876,4.754383599,0.6712148309,,,0.4166876292,1.142545431,0.8437601441,0.4907957218,0.5268376134
88699,,21.4638,9.721,,4.754619759,0.5562402939,,,0.3805145268,1.02410547,0.901269541,0.4022694141,0.419803111
88765,,17.6118,4.241,0.592,4.757928555,-1.082142488,,,-0.3429581595,1.633050934,0.4914425865,-0.8201916912,-1.03097987
88810,,26.8025,7.859,1.27,4.760114476,0.8721602174,,,0.4627457977,1.358859432,0.7088996545,0.6311320574,0.7274290376
88934,,13.1044,7.793,1.297,4.766302386,-0.7582556692,,,-0.2153362261,1.322979805,0.7337442105,-0.6637342048,-0.7353426321
89071,,22.92,3.189,0.44,4.77300743,1.123944685,,,0.4928675368,1.640685207,0.4847795648,0.77053688,1.009221759
89171,,29.3686,7.721,1.323,4.779168969,0.3228858786,,,0.2724686191,0.8042993999,0.9740526855,0.2179722692,0.2201517127
89196,,22.8206,4.508,0.641,4.78020101,0.789051447,,,0.4303862588,1.272659598,0.766989862,0.5831428883,0.6500609942
89212,,22.7169,9.058,1.5,4.781008983,0.3305437886,,,0.2740125285,0.8122965284,0.9722116365,0.2253699462,0.2277882979
89239,,18.1785,8.882,1.404,4.782365761,0.2428344703,,,0.2361363803,0.730523366,0.9880850014,0.1496380464,0.1503003899
89282,,16.9549,9.164,1.428,4.78446306,0.795134573,,,0.4290478045,1.279970629,0.7622782157,0.5885842858,0.6575197914
89343,,30.4878,3.939,0.536,4.788292037,-0.4937357534,,,-0.1108042593,1.075933569,0.8776144085,-0.476427513,-0.4973499882
89527,,23.0468,4.357,0.584,4.798208349,-1.115030857,,,-0.3715650722,1.659166507,0.4685332807,-0.8231597231,-1.053340298
89547,,19.5618,8.203,1.35,4.798989487,-0.03383506861,,,0.0970162073,0.6647858949,0.9960611209,-0.08825233506,-0.08837056501
89634,,28.547,4.712,0.636,4.803237199,0.4804949277,,,0.3141062616,0.9647907052,0.9253681433,0.3605228688,0.3715083095
89660,,8.0574,4.019,0.489,4.804211383,1.269427584,,,0.4905625188,1.806230319,0.3340206448,0.8314070774,1.188779287
89684,,18.5426,1.889,0.941,4.805371473,-0.05059404238,,,0.08356587267,0.67669231,0.9949348112,-0.100171462,-0.1003432925
