,ID,proper,dist,absmag,ci,rarad,decrad,S_NAME,H_1,H_2
1812,86455,,22.6501,5.735,0.752,4.6393504918295845,0.3771518486452263,,,
1813,86469,,17.6523,3.6260000000000003,0.469,4.640088550692172,-0.3784431267127488,,,
1814,86475,Cebalrai,25.0941,0.762,1.168,4.640274382729916,0.07971447148608501,,,
1815,86498,,30.1841,5.271,0.6759999999999999,4.641430627207567,-0.0683797221697875,,,
1816,86509,,9.4787,10.606,1.528,4.642282022152949,0.7570996081382412,,,
1817,86529,,15.5111,4.167,0.6940000000000001,4.643209088136774,-0.9046748876602388,,,
1818,86648,,21.4915,9.029,1.045,4.649379203850338,0.8177803459269001,,,
1819,86693,,14.6434,9.662,1.463,4.652221230575964,-0.5603126591472388,,,
1820,86695,,13.1337,10.798,1.439,4.652351283266684,-0.5602910648137388,,,
1821,86705,,8.3105,3.822,0.75,4.653305863614756,0.48381707010221503,,,
1822,86722,,5.8316,11.921,1.66,4.653832124774062,-1.0004060135174302,,,
1823,86822,,30.5437,6.585,0.98,4.658780578997527,-1.4349476026415062,,,
1824,86847,,26.1575,5.112,0.748,4.659852714715638,-0.5937413452174387,,,
1825,87052,,21.7912,8.479,1.419,4.671230766927816,-0.10559739214529,,,
1826,87060,,29.4291,6.756,0.9640000000000001,4.6715449034209255,-0.7036879360141614,,,
1827,87186,,30.248,8.747,1.37,4.678342400458749,1.130432671936175,,,
1828,87193,,29.985,7.555,1.151,4.67869017287251,-0.13195397716687748,,,
1829,87308,,24.3546,6.567,0.94,4.684022995884411,0.372196553431435,,,
1830,87337,,29.5596,8.837,1.35,4.685379116334562,-0.7729988296256013,,,
1831,87475,,26.2261,8.026,1.46,4.692374477329729,0.06552856403763875,,,
1832,87497,,25.0438,7.226,1.18,4.693837568170207,0.32289261169100125,,,
1833,87502,,25.3872,8.137,1.185,4.6942109452719984,0.5833001534734262,,,
1834,87513,,24.2131,9.05,1.015,4.6945782856512555,-1.2309304493052513,,,
1835,87623,,28.2486,4.065,0.642,4.700340869961715,0.4188072714422175,,,
1836,87665,Barnard's Star,1.8238,13.235,1.57,4.702826031672147,0.08191507873243374,,,
1837,87666,,14.0865,11.046,1.56,4.703005523447963,0.8131251770041937,,,
1838,87902,,23.5516,2.76,0.39,4.714498667075949,-0.0644073457737825,,,
1839,87921,,28.3607,4.806,0.635,4.7152183333335564,0.5161274062902887,,,
1840,88075,,22.119,5.2860000000000005,0.799,4.723358085934184,0.4592485103498425,,,
1841,88225,,21.1595,9.202,1.48,4.731120705265521,0.6275707991041225,,,
1842,88300,,7.7586,9.921,1.508,4.734756707021285,-0.052906503865925,,,
1843,88327,,5.0834,5.499,0.86,4.736189845984304,0.04363496681045125,,,
1844,88348,,23.912,4.907,0.61,4.7369294973660985,0.08128299682928375,,,
1845,88361,Nash,29.7,0.616,0.981,4.737732034018264,-0.5310005637198976,,,
1846,88419,,17.5531,4.718,0.615,4.740292768891017,-0.6286639050546362,,,
1847,88469,,15.6421,4.079,0.528,4.743044859428582,0.5334099614477088,,,
1848,88494,,26.6312,1.5830000000000002,0.159,4.744458288854261,0.16692062239361,,,
1849,88669,,24.8201,4.8660000000000005,0.633,4.753213293995534,0.5227559781792674,,,
1850,88683,,29.9401,6.5489999999999995,1.02,4.754003840515682,-0.005709486323983749,,,
1851,88685,,27.5558,8.299,1.3719999999999999,4.754077620226234,-0.2101181804319175,,,
1852,88694,,11.0241,6.167999999999999,0.8759999999999999,4.754383598690129,0.6712148308807875,,,
1853,88699,,21.4638,9.721,,4.754619758713119,0.5562402939348775,,,
1854,88765,,17.6118,4.2410000000000005,0.5920000000000001,4.757928555115108,-1.0821424875934813,,,
1855,88810,,26.8025,7.859,1.27,4.760114476471814,0.8721602174218087,,,
1856,88934,,13.1044,7.792999999999999,1.297,4.766302386231817,-0.7582556691509088,,,
1857,89071,,22.92,3.1889999999999996,0.44,4.773007430141306,1.123944685284146,,,
1858,89171,,29.3686,7.721,1.3230000000000002,4.779168969157798,0.3228858786054888,,,
1859,89196,,22.8206,4.508,0.6409999999999999,4.780201010416251,0.7890514470150626,,,
1860,89212,,22.7169,9.058,1.5,4.781008983113561,0.330543788610625,,,
1861,89239,,18.1785,8.882,1.4040000000000001,4.7823657608450585,0.24283447025291874,,,
1862,89282,,16.9549,9.164,1.4280000000000002,4.784463060219276,0.7951345730309313,,,
1863,89343,,30.4878,3.9389999999999996,0.536,4.788292037142277,-0.4937357533566225,,,
1864,89527,,23.0468,4.357,0.584,4.798208348760354,-1.115030857037775,,,
1865,89547,,19.5618,8.203,1.35,4.798989486812883,-0.03383506861234125,,,
1866,89634,,28.547,4.712,0.636,4.8032371990574765,0.48049492767639,,,
1867,89660,,8.0574,4.019,0.489,4.804211383049329,1.2694275841313336,,,
1868,89684,,18.5426,1.889,0.941,4.805371473425132,-0.0505940423811925,,,
1869,89757,,26.824,7.977,1.258,4.809634416014358,0.02979405711530125,,,
1870,89868,,25.7798,9.104,1.383,4.816253570176655,-0.08988846800398875,,,
1871,89944,,28.2805,4.1930000000000005,0.593,4.819517829172138,-0.8666062168153686,,,
1872,89986,,21.8484,9.152999999999999,1.605,4.821820817792959,0.42995456117965003,,,
1873,90027,,24.7831,9.309,1.442,4.823794845627853,0.6693952480516038,,,
1874,90076,,28.8934,5.526,0.6990000000000001,4.826569089017147,0.1531975908496375,,,
1875,90089,,19.6078,8.298,0.6609999999999999,4.827498005616258,0.8168810386918213,,,
1876,90097,,25.0376,7.247000000000001,1.166,4.827925652390411,1.3861972126369664,,,
1877,90187,,27.6472,7.632000000000001,1.171,4.832801780822549,-0.8911696184247412,,,
1878,90217,Kaus Borealis,23.9693,0.922,1.025,4.83443427510616,-0.4436923676447937,,,
1879,90331,,29.4985,7.021,1.2109999999999999,4.840547561303597,-0.4882026528743488,,,
1880,90346,,27.6243,6.444,0.976,4.84124601118203,0.15816326835368125,,,
1881,90376,,18.615,6.691,1.074,4.842736512445891,-0.0317318944701025,,,
1882,90508,,13.2521,6.199,0.861,4.849031120517657,-0.33002101974072495,,,
1883,90582,,25.9808,5.127000000000001,0.6920000000000001,4.852776158717331,0.2397482928377488,,,
1884,90663,,18.4366,7.172000000000001,1.115,4.856751667346349,-0.94707128550984,,,
1885,90677,,22.9727,7.093999999999999,1.181,4.857670761538666,0.3894571718653512,,,
1886,90697,,27.2851,7.85,1.263,4.858475710142943,-0.2030871933669588,,,
1887,90727,,16.3532,7.132000000000001,1.265,4.860429684643793,0.9026692827772974,,,
1888,90846,,15.5473,8.882,1.415,4.866434346896828,0.798384135920015,,,
1889,90872,,21.4087,7.687,1.1520000000000001,4.868730920484509,-1.0686110735815149,,,
1890,90979,Vega,7.6787,0.604,-0.001,4.873563095509032,0.6769031163973025,,,
1891,91043,,28.885,8.477,1.36,4.876637883916344,0.6054633304093963,,,
1892,91081,,28.082,6.077999999999999,0.8220000000000001,4.878334241527775,0.7446484082017387,,,
1893,91147,,12.8866,10.729000000000001,1.556,4.881449054057028,-0.25290803629692754,,,
1894,91156,,13.0839,5.266,0.6729999999999999,4.882078872500765,-0.36742446350719,,,
1895,91206,,26.3505,8.746,0.6779999999999999,4.8848941721003065,0.5264822760658513,,,
1896,91322,,23.5405,6.681,0.865,4.89091252806936,0.5503560173685388,,,
1897,91325,,16.3532,9.562000000000001,1.505,4.891089672279383,-0.2335181664756575,,,
1898,91416,,11.4469,10.977,1.579,4.895580531650935,0.5555468513980812,,,
1899,91484,,3.5691,11.177,1.504,4.89909872516206,1.040746744087625,,,
1900,91487,,3.4545,12.008,1.561,4.899117170788271,1.0406847970760271,,,
1901,91662,,26.688,5.4079999999999995,0.843,4.9069308214446625,0.7650349959429913,,,
1902,91737,,28.547,2.502,0.19899999999999998,4.910692937900508,-1.1322170608804187,,,
1903,91756,,19.2086,2.773,0.483,4.911627455603927,0.3586007183252175,,,
1904,91772,,18.0213,11.880999999999998,,4.912237796831244,-0.599246652543535,,,
1905,91874,,28.8934,2.036,0.14800000000000002,4.917557604351041,0.31732736754665875,,,
1906,91913,,14.2776,8.037,1.295,4.919446872525058,-0.0635270315005375,,,
1907,91963,,27.7855,6.231,0.889,4.9219363012483415,-0.17708649939308624,,,
1908,91983,,28.7522,3.897,0.49200000000000005,4.923021226256286,0.4104097853842888,,,
1909,91996,,16.8606,6.836,1.07,4.9239537311533335,0.18754348230007373,,,
1910,92024,,17.001,8.017999999999999,1.284,4.925601515820952,0.30436705631688504,,,
1911,92115,,2.9698,13.005999999999998,1.51,4.929779029634179,-0.4160207358077875,,,
1912,92129,,21.2404,9.094,1.446,4.930615710216052,0.05389775048226,,,
1913,92155,,16.9291,8.507,1.459,4.9320948834566245,-0.4699060605664662,,,
1914,92163,,16.1943,9.693,1.48,4.9324884754520015,-1.08299484303033,,,
1915,92244,,30.5623,4.724,0.594,4.936745694529882,0.6741608463505712,,,
1916,92260,,25.6674,3.463,0.843,4.937461066683224,0.9245902113743624,,,
1917,92280,,28.4172,5.242000000000001,0.701,4.9384398657729545,0.05290131666823,,,
1918,92284,,15.4775,9.211,1.4469999999999998,4.938641017779956,0.2894328431366112,,,
1919,92366,,25.9067,10.043,1.48,4.943096506656152,-0.9970547968700136,,,
1920,92567,,24.2072,6.06,0.857,4.953737696264709,-0.6544697029726387,,,
1921,92580,,11.773,9.746,1.5390000000000001,4.954365065022763,0.14665140733311752,,,
1922,92627,,21.395,6.507999999999999,0.91,4.956241852268362,0.4111411018317562,,,
1923,92692,,26.5041,4.593,0.583,4.959438350762905,0.07444052107719375,,,
1924,92725,,14.8721,4.338,0.594,4.961213864139822,0.5742355506202688,,,
1925,92776,,12.285,8.413,1.433,4.9633236862391055,-0.9772428282911536,,,
1926,92779,,23.8209,8.785,1.4369999999999998,4.963472541581468,-0.3324216157749525,,,
